Site,Longitude,Latitude,Total Data Traffic(DL+UL): MB, DL PDCP Throughput (Mbps),Area Code,Area LTE Traffic  %,Area  DL PDCP Throughput (Mbps),Category,Site Name,REGION,UNION,THANA,Area Name
KSBRB08,90.9836107,24.10016718,8789.8,3.6,KSBRB,0.31,7.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Shimulkandi, Bhairab Land",MYMENSINGH,SHIMULKANDI,BHAIRAB,BHAIRAB
KSBRB10,91.01590959,24.08229051,3242.0,2.6,KSBRB,0.31,7.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Gokulnagar_Reloc,MYMENSINGH,SHIMULKANDI,BHAIRAB,BHAIRAB
KSBRB15,90.9804,24.06121,11122.9,5.2,KSBRB,0.31,7.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mizan Market,MYMENSINGH,WARD NO-07,BHAIRAB,BHAIRAB
KSBRB16,90.962,24.0756,4235.9,3.9,KSBRB,0.31,7.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sundorpur_Shibpur,MYMENSINGH,SHIBPUR,BHAIRAB,BHAIRAB
MDSDR01,90.20222927,23.17722278,11441.5,4.4,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Madaripur,BARISAL,MADARIPUR PAURASHAVA,MADARIPUR SADAR,MADARIPUR
MDSDR02,90.16767501,23.17472776,6662.0,5.1,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Chor_Muguria,BARISAL,MADARIPUR PAURASHAVA,MADARIPUR SADAR,MADARIPUR
MDSDR04,90.19653306,23.16713873,8077.7,4.4,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Madaripur_2,BARISAL,MADARIPUR PAURASHAVA,MADARIPUR SADAR,MADARIPUR
MDSDR05,90.2253607,23.16133384,5384.6,4.5,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Kulpaddi,BARISAL,JHAUDI,MADARIPUR SADAR,MADARIPUR
MDSDR06,90.09383292,23.1818894,2436.3,4.7,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Somoddarbazar 32m land,BARISAL,KENDUA,MADARIPUR SADAR,MADARIPUR
MDSDR07,90.22477737,23.26366718,1008.4,4.6,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Shilarchar_GP,BARISAL,CHILAR CHAR,MADARIPUR SADAR,MADARIPUR
MDSDR08,90.24988849,23.18922273,1977.0,3.7,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Khoajpur_GP,BARISAL,PANCHKHOLA,MADARIPUR SADAR,MADARIPUR
MDSDR10,90.16694404,23.21116718,4859.7,4.1,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Housdi 32m land,BARISAL,DUDKHALI,MADARIPUR SADAR,MADARIPUR
MDSDR11,90.1447496,23.23516718,1635.7,3.6,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Kalirbazar_32mland,BARISAL,BAHADURPUR,MADARIPUR SADAR,MADARIPUR
MDSDR12,90.17713848,23.24338939,2448.2,3.5,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Kalikapur_GP,BARISAL,KALIKAPUR,MADARIPUR SADAR,MADARIPUR
MDSDR14,90.1209596,23.25997051,2921.0,3.7,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Puran Rajar Hat,BARISAL,SIRKHARA,MADARIPUR SADAR,MADARIPUR
MDSDR17,90.23328959,23.12432051,2443.1,5.3,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Madra_Reloc,BARISAL,JHAUDI,MADARIPUR SADAR,MADARIPUR
MDSDR18,90.13549959,23.20870052,2905.1,3.6,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Trivagdi_BL,BARISAL,KUNIA,MADARIPUR SADAR,MADARIPUR
MDSDR19,90.17718959,23.19164051,5314.7,3.8,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Rasti_Madaripur,BARISAL,RASTI,MADARIPUR SADAR,MADARIPUR
MDSDR20,90.2149696,23.16882052,5483.6,4.1,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Madaripur ferry ghat Rd,BARISAL,MADARIPUR PAURASHAVA,MADARIPUR SADAR,MADARIPUR
MDSDR21,90.2022296,23.17248051,5312.8,3.2,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Tormugria Balughat,BARISAL,MADARIPUR PAURASHAVA,MADARIPUR SADAR,MADARIPUR
MDSDR22,90.17994,23.16308,1745.0,3.3,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Pakdi_Kurail,BARISAL,GHATMAJHI,MADARIPUR SADAR,MADARIPUR
MDSDR27,90.20672,23.17028,5792.1,3.7,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,"College Road, New Town",BARISAL,WARD NO-01,MADARIPUR SADAR,MADARIPUR
MDSDR29,90.1276,23.1697,1009.3,3.0,MDSDR,0.31,,High LTE traffic.Throughput<5 Mbps,Ghotok chor_Kendua,BARISAL,KENDUA,MADARIPUR SADAR,MADARIPUR
JPSDR03,90.03396112,24.87030342,5439.2,5.6,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nandina_city,MYMENSINGH,RANAGACHHA,JAMALPUR SADAR,JAMALPUR
JPSDR04,90.0248495,24.86338155,1966.7,3.7,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nandina_55m_land,MYMENSINGH,SHARIFPUR,JAMALPUR SADAR,JAMALPUR
JPSDR05,90.1023736,24.83087601,768.5,3.9,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bashchora,MYMENSINGH,GHORADHAP,JAMALPUR SADAR,JAMALPUR
JPSDR06,89.94901623,24.89437981,2401.9,19.0,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Beltia_Bazar,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR09,89.94077739,24.8390005,441.6,3.5,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Titpolla 25m land,MYMENSINGH,TITPALLA,JAMALPUR SADAR,JAMALPUR
JPSDR10,89.92805517,24.76825049,2342.7,17.1,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Digpaith 25m land,MYMENSINGH,DIGPAITH,JAMALPUR SADAR,JAMALPUR
JPSDR14,90.1385276,24.80869449,1083.9,4.1,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ghoradhap 32m Land,MYMENSINGH,GHORADHAP,JAMALPUR SADAR,JAMALPUR
JPSDR15,90.02069404,24.78836161,466.7,4.1,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nandina_GP,MYMENSINGH,SREEPUR,JAMALPUR SADAR,JAMALPUR
JPSDR18,89.9857196,24.7858605,1099.9,4.0,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Tulshipur bazar land_Reloc,MYMENSINGH,RASHIDPUR,JAMALPUR SADAR,JAMALPUR
JPSDR19,89.9483096,24.9219605,11687.5,4.3,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kachari jame masjid,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR20,89.95712,24.91985,6171.5,17.4,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamalpur rail station,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR21,89.9383296,24.9256605,8851.0,16.9,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamalpur shapla chattar,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR22,89.9292296,24.94840049,4557.5,4.8,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamalpur hospital road,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR23,90.0509,24.79028,675.0,14.1,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamalpur ajugitala,MYMENSINGH,BANSHCHARA,JAMALPUR SADAR,JAMALPUR
JPSDR24,89.9768196,24.74728049,1270.2,14.2,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Rashidpur,MYMENSINGH,RASHIDPUR,JAMALPUR SADAR,JAMALPUR
JPSDR25,89.98962961,24.89388049,2503.4,5.8,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sharifpur Bazar,MYMENSINGH,SHARIFPUR,JAMALPUR SADAR,JAMALPUR
JPSDR26,89.9074296,24.8589805,1416.9,5.2,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kalibari,MYMENSINGH,KENDUA,JAMALPUR SADAR,JAMALPUR
JPSDR27,89.9404496,24.91941049,4214.7,4.2,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamalpur Bot tola bazar,MYMENSINGH,JAMALPUR PAURASHAVA,JAMALPUR SADAR,JAMALPUR
JPSDR30,89.94328,24.9223,1472.7,4.6,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mehman Tower,MYMENSINGH,WARD NO-11,JAMALPUR SADAR,JAMALPUR
JPSDR31,90.1245,24.8159,557.4,3.8,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Juka,MYMENSINGH,GHORADHAP,JAMALPUR SADAR,JAMALPUR
JPSDR32,90.0795,24.8475,1782.9,5.1,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Lohorikandha,MYMENSINGH,BANSHCHARA,JAMALPUR SADAR,JAMALPUR
JPSDR34,89.96509,24.92147,3196.9,4.4,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Amlapara,MYMENSINGH,WARD NO-06,JAMALPUR SADAR,JAMALPUR
JPSDR35,89.9446,24.8589,1158.5,3.5,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kumar Para_Kendua,MYMENSINGH,KENDUA,JAMALPUR SADAR,JAMALPUR
JPSDR36,90.1946,24.8787,1478.2,4.0,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Piarpur Bazar_Itail,MYMENSINGH,ITAIL,JAMALPUR SADAR,JAMALPUR
JPSDR37,89.9351,24.7902,961.4,17.4,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Rangunathpur Diguli Adorsho Biddaloy,MYMENSINGH,DIGPAITH,JAMALPUR SADAR,JAMALPUR
JPSDR38,90.0316,24.8188,360.9,3.6,JPSDR,0.30,7.33,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shreepur Kumaria_Sreepur,MYMENSINGH,SREEPUR,JAMALPUR SADAR,JAMALPUR
PBSDR01,89.2392696,24.0085905,7385.8,3.2,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Afaz Plaza,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR02,89.2328469,24.00416299,5405.0,3.7,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Pabna BTTB,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR05,89.33544404,24.03405606,3020.0,4.5,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Pushpopara,KUSHTIA,ATAIKOLA,PABNA SADAR,PABNA
PBSDR06,89.29036071,23.98230606,6204.3,4.8,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Dogachi,KUSHTIA,DOGACHHI,PABNA SADAR,PABNA
PBSDR09,89.29822,24.02322,6189.2,5.3,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Pabna Cadet College,KUSHTIA,GAYESHPUR,PABNA SADAR,PABNA
PBSDR10,89.36044404,23.97355606,634.6,5.1,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Dublia Bazar 1_GP,KUSHTIA,SADULLAHPUR,PABNA SADAR,PABNA
PBSDR11,89.3229996,23.9822505,2883.9,5.2,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Dublia Bazar 2_GP,KUSHTIA,BHARARA,PABNA SADAR,PABNA
PBSDR12,89.14580516,24.04380605,37.8,2.8,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Madhpur Bazar_GP,KUSHTIA,DAPUNIA,PABNA SADAR,PABNA
PBSDR18,89.1679856,24.0332955,1170.0,3.8,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Rajapur_BL,KUSHTIA,DAPUNIA,PABNA SADAR,PABNA
PBSDR20,89.2266316,24.00156149,4281.9,4.7,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Library bazar_Airtel,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR21,89.2377896,24.0138505,10131.5,4.2,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Pabna Degree College Mor,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR22,89.2481696,24.02268049,6512.2,3.9,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Singa,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR23,89.2495796,24.00659049,8226.9,3.7,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Mujahid club road,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR24,89.2407796,24.0010105,3174.6,4.5,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,South Raghabpur,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR25,89.2264196,24.0117805,5435.2,3.6,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Patikabari,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR26,89.2336696,23.99697049,4449.7,4.0,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Pabna DC office road,KUSHTIA,PABNA PAURASHAVA,PABNA SADAR,PABNA
PBSDR27,89.1740296,24.0831205,2423.7,3.0,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Bhabani__Reloc,KUSHTIA,DAPUNIA,PABNA SADAR,PABNA
PBSDR34,89.2073,23.9973,2690.9,4.3,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Buder Hat_BL,KUSHTIA,HEMAYETPUR,PABNA SADAR,PABNA
PBSDR35,89.24364,24.01891,6905.2,4.3,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,English Road,KUSHTIA,WARD NO-09,PABNA SADAR,PABNA
PBSDR36,89.2818,23.9874,1593.8,4.3,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Kulnia Bazar_GP,KUSHTIA,DOGACHHI,PABNA SADAR,PABNA
PBSDR37,89.2333,24.0089,7012.0,3.4,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Poilanpur,KUSHTIA,WARD NO-03,PABNA SADAR,PABNA
PBSDR38,89.2494,23.9907,4409.6,3.6,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Kismot Propatpur_Dogachhi,KUSHTIA,DOGACHHI,PABNA SADAR,PABNA
PBSDR39,89.3274,24.0341,1759.5,3.4,PBSDR,0.30,,High LTE traffic.Throughput<5 Mbps,Jafrabad_Ataihola,KUSHTIA,ATAIKOLA,PABNA SADAR,PABNA
JHSDR02,89.17273581,23.54601595,7099.9,5.5,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jhenaidah_2,KUSHTIA,JHENAIDAH PAURASHAVA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR03,89.0265446,23.56070874,2449.1,5.4,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shadhuhati,KUSHTIA,SADHUHATI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR04,89.14334196,23.47715016,1770.9,4.8,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bishoykhali_bazar,KUSHTIA,MOHARAJPUR,JHENAIDAHA SADAR,JHENAIDAH
JHSDR05,89.25115261,23.4859875,2301.5,4.5,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Narikel_baria,KUSHTIA,GHORSHAL,JHENAIDAHA SADAR,JHENAIDAH
JHSDR06,89.29034202,23.53009623,3192.0,18.0,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hat_Gopalpur_land_55m,KUSHTIA,PADMAKAR,JHENAIDAHA SADAR,JHENAIDAH
JHSDR07,89.08205516,23.55791717,2655.5,5.5,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Holidhani,KUSHTIA,HALIDHANI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR08,89.07494404,23.46402828,1712.5,5.2,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ganna Bazar,KUSHTIA,GANNA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR09,89.17111071,23.43827828,866.0,3.8,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Naldanga_GP,KUSHTIA,NALDANGA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR11,89.28455516,23.57986161,987.2,3.7,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bakri Bazar_GP,KUSHTIA,HARISHANKARPUR,JHENAIDAHA SADAR,JHENAIDAH
JHSDR13,88.9994496,23.5290705,1658.0,4.6,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Manunshiya,KUSHTIA,MADHUHATI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR14,89.2852896,23.4659905,3103.0,14.5,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jithore Bhabanipur,KUSHTIA,FURSANDI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR15,89.2203696,23.5088105,2501.8,4.4,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bakua,KUSHTIA,KALICHARANPUR,JHENAIDAHA SADAR,JHENAIDAH
JHSDR16,89.0628396,23.4930405,2875.9,4.6,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chandipur Bazar,KUSHTIA,GANNA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR17,89.2594796,23.5398405,1454.6,4.2,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Goalpara Bazar,KUSHTIA,DOGACHHI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR18,89.09630516,23.51710883,1728.8,4.2,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shoeilmari Bazar_BL,KUSHTIA,GANNA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR19,89.17251959,23.5295805,5149.7,6.4,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jhenaidha Hospital Road,KUSHTIA,JHENAIDAH PAURASHAVA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR20,89.1742376,23.5535505,5041.0,4.3,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Arappur Bus stand_BL,KUSHTIA,JHENAIDAH PAURASHAVA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR21,89.1642496,23.5451405,9744.2,18.2,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chuadanga Bus Stand,KUSHTIA,JHENAIDAH PAURASHAVA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR22,89.1778796,23.5400805,8568.2,19.6,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jhenaidha Battala Bazar,KUSHTIA,JHENAIDAH PAURASHAVA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR26,89.017,23.5072,767.5,3.0,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Gopalpur Bazar,KUSHTIA,MADHUHATI,JHENAIDAHA SADAR,JHENAIDAH
JHSDR27,89.0474,23.5658,2003.7,4.0,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Boidanga Bazar_Saganna,KUSHTIA,SAGANNA,JHENAIDAHA SADAR,JHENAIDAH
JHSDR28,89.162,23.4999,897.0,3.7,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chutlia_Surat,KUSHTIA,SURAT,JHENAIDAHA SADAR,JHENAIDAH
JHSDR29,89.2012,23.488,967.1,4.3,JHSDR,0.29,6.91,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hudasurat_Surat,KUSHTIA,SURAT,JHENAIDAHA SADAR,JHENAIDAH
JSSRS01,88.90037937,23.04480056,9992.4,17.9,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Benapole,KHULNA,BENAPOLE PAURASHAVA,SHARSHA,JESSORE
JSSRS02,88.998796,23.05847,1724.3,20.1,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Navaron,KHULNA,SHARSHA,SHARSHA,JESSORE
JSSRS03,88.98387983,22.95376909,6132.0,5.3,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Baghachra,KHULNA,BAGACHRA,SHARSHA,JESSORE
JSSRS04,88.95555515,23.05555606,4074.4,4.8,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sarsha,KHULNA,SHARSHA,SHARSHA,JESSORE
JSSRS05,88.97677737,22.99316717,2614.3,5.2,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jamtola Bazar,KHULNA,BAGACHRA,SHARSHA,JESSORE
JSSRS06,88.97097182,23.12988939,7433.4,5.3,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Gorpara Bazar_32mLand,KHULNA,NIZAMPUR,SHARSHA,JESSORE
JSSRS07,88.9991385,23.02844494,3287.5,5.2,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ulashi bazar_GP,KHULNA,ULASHI,SHARSHA,JESSORE
JSSRS08,88.96902738,23.17130606,4655.4,3.9,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Pakhsia_GP,KHULNA,DIHI,SHARSHA,JESSORE
JSSRS09,88.8996107,22.99625051,2323.4,4.2,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Baropota 32mLand,KHULNA,PUTKHALI,SHARSHA,JESSORE
JSSRS10,88.89533293,22.96227828,4332.5,4.6,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Goga Bazar_32mLand,KHULNA,GOGA,SHARSHA,JESSORE
JSSRS11,88.91269403,23.0980005,3787.1,4.9,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shakharipota 32mLand,KHULNA,BAHADURPUR,SHARSHA,JESSORE
JSSRS13,88.89097,23.04158,12315.4,15.1,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Benapole 2,KHULNA,BENAPOLE PAURASHAVA,SHARSHA,JESSORE
JSSRS14,88.92222959,23.0501305,3486.9,4.9,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kagoj Pukuria_BL,KHULNA,BENAPOLE,SHARSHA,JESSORE
JSSRS15,88.9469996,22.9408005,2650.8,4.4,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chaltibarea Baza_Airtel,KHULNA,KAYBA,SHARSHA,JESSORE
JSSRS16,88.87528959,22.9936005,3480.8,4.8,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kholshi_Putkhali,KHULNA,PUTKHALI,SHARSHA,JESSORE
JSSRS19,88.9921,23.0117,873.3,3.1,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Barobaria_Ulashi_3,KHULNA,ULASHI,SHARSHA,JESSORE
JSSRS20,88.9263,22.9905,2317.2,4.5,JSSRS,0.29,7.15,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Balunda_Putkhali,KHULNA,PUTKHALI,SHARSHA,JESSORE
LXSDR01,90.82798316,22.94505159,15862.3,9.0,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Laxmipur,NOAKHALI,LAKSHMIPUR PAURASHAVA,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR10,90.95556782,22.9411377,1184.4,9.8,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hajirpara__Laxmipur,NOAKHALI,HAJIR PARA,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR13,90.82787359,22.93663452,11637.7,7.8,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Godown Road,NOAKHALI,LAKSHMIPUR PAURASHAVA,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR14,90.84165152,22.93946822,7363.5,9.3,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mazupur,NOAKHALI,LAKSHMIPUR PAURASHAVA,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR15,90.83643259,22.98141052,1428.8,8.5,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Palerhat,NOAKHALI,DAKSHIN HAMCHADI,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR20,90.8366006,22.92232552,5601.9,8.7,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shamsherabad,NOAKHALI,LAHARKANDI,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR21,90.8118886,22.94638952,3908.7,8.2,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bancha_Nagar,NOAKHALI,LAKSHMIPUR PAURASHAVA,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR27,90.85515659,22.94239552,781.0,0.0,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Ataiatali,NOAKHALI,LAHARKANDI,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR30,90.832972,22.893139,4017.7,8.8,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kalirchar Bazar,NOAKHALI,TUM CHAR,LAKSHMIPUR SADAR,LAKSHMIPUR
LXSDR35,90.872778,22.912029,2817.0,8.4,LXSDR,0.29,8.40,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jugirhat_GP,NOAKHALI,LAHARKANDI,LAKSHMIPUR SADAR,LAKSHMIPUR
